ID,LvlSpr,02-May,01-May,30-Apr,29-Apr,28-Apr,27-Apr,26-Apr,25-Apr,24-Apr,23-Apr,22-Apr,21-Apr,20-Apr,19-Apr,18-Apr,17-Apr,16-Apr,15-Apr,14-Apr,13-Apr,12-Apr,11-Apr,10-Apr,09-Apr,08-Apr,07-Apr,06-Apr,05-Apr,04-Apr,03-Apr,02-Apr,01-Apr,31-Mar,30-Mar,29-Mar,28-Mar,27-Mar,26-Mar,25-Mar,24-Mar,23-Mar,22-Mar,21-Mar,20-Mar,19-Mar,18-Mar,17-Mar,16-Mar,15-Mar,14-Mar,13-Mar,12-Mar,11-Mar,10-Mar,09-Mar,08-Mar,07-Mar,06-Mar,05-Mar,04-Mar,03-Mar,02-Mar,01-Mar,28-Feb,27-Feb,26-Feb,25-Feb,24-Feb,23-Feb,22-Feb,21-Feb,20-Feb,19-Feb,18-Feb,17-Feb,16-Feb,15-Feb,14-Feb,13-Feb,12-Feb,11-Feb,10-Feb,09-Feb,08-Feb,07-Feb
1034,Spr,4,3,3,3,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1035,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1036,Lvl,14,13,13,14,13,13,14,13,13,14,14,14,14,15,15,15,14,14,14,15,15,14,15,14,13,14,13,13,13,13,15,13,18,13,13,13,15,14,13,14,15,15,15,15,15,15,15,13,13,13,13,18,13,19,13,13,13,20,13,13,14,15,14,13,13,13,14,14,13,13,13,13,13,13,13,13,,,,,,,,,
1036,Spr,9,3,3,3,3,4,4,4,4,4,4,3,3,4,3,7,3,4,4,3,3,3,5,3,3,3,3,3,5,4,6,6,8,6,3,3,6,3,4,5,4,5,3,3,4,10,6,5,4,5,7,9,5,11,3,4,3,8,3,4,9,10,5,4,8,4,5,4,6,4,4,3,4,7,6,5,,,,,,,,,
1037,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1037,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,Lvl,18,18,17,18,19,21,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1038,Spr,3,3,3,3,3,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1039,Lvl,17,18,18,19,18,39,35,24,24,26,27,27,27,27,28,27,27,26,27,27,26,25,22,25,26,25,24,20,24,23,23,22,20,22,23,24,24,23,22,24,26,25,22,21,22,19,19,23,24,21,24,24,20,21,22,21,22,19,21,21,26,26,24,25,22,22,22,20,20,22,22,22,20,18,19,18,19,23,19,22,19,,,,
1039,Spr,20,16,3,3,13,3,2,3,2,1,5,2,14,13,2,2,8,2,2,2,1,2,12,3,2,7,2,10,2,3,2,4,11,6,7,2,2,3,4,3,3,2,12,24,2,9,8,2,2,3,2,23,20,8,3,12,3,4,3,12,2,3,2,2,2,11,10,5,7,4,2,2,2,4,6,4,2,3,2,2,8,,,,
1040,Lvl,13,11,11,11,10,11,12,11,12,11,11,11,11,10,11,11,10,10,10,10,10,10,10,10,10,10,10,11,11,15,10,12,14,12,10,10,11,10,11,12,10,10,10,10,10,10,10,10,10,10,10,31,21,22,21,26,26,26,25,27,27,29,30,22,21,20,21,21,,,,,,,,,,,,,,,,,
1040,Spr,5,3,6,3,2,3,6,3,7,6,3,3,3,3,9,9,3,3,3,4,3,3,3,3,3,3,3,4,4,6,3,3,7,3,3,4,3,3,3,6,10,3,3,3,3,3,4,3,8,3,3,16,3,3,3,3,4,3,3,3,4,4,3,3,4,3,3,3,,,,,,,,,,,,,,,,,
1041,Lvl,16,14,14,14,14,14,14,14,15,14,14,14,14,14,14,15,14,15,15,14,14,15,15,14,14,15,16,16,17,17,17,17,18,16,16,17,18,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,17,21,17,18,18,20,18,18,18,20,18,18,18,18,19,18,18,18,18,19,19,19,20,,,,,,,,,,
1041,Spr,9,3,3,9,3,3,4,4,4,4,5,3,3,3,4,7,4,4,4,4,3,4,3,3,4,3,3,4,3,4,4,3,5,3,3,3,4,3,3,3,4,3,3,4,3,5,4,3,4,3,4,3,4,6,4,4,4,5,4,4,4,7,3,4,4,3,4,3,4,3,3,3,4,4,7,,,,,,,,,,
1042,Lvl,13,13,12,13,13,13,13,13,12,12,12,13,12,12,12,13,12,13,13,13,12,13,13,12,12,13,12,13,12,13,13,13,15,13,13,12,14,13,13,13,13,13,13,14,15,16,15,13,14,13,13,13,13,14,13,13,15,16,14,15,16,17,15,15,14,14,14,14,14,13,13,13,13,13,22,22,20,20,16,,,,,,
1042,Spr,3,22,5,16,6,4,5,19,11,4,23,10,20,4,8,4,4,9,12,9,7,4,4,4,4,9,5,5,9,3,8,12,15,7,5,4,12,4,16,7,23,22,4,21,4,6,14,11,6,4,8,4,9,5,6,5,6,18,4,9,11,12,6,6,4,3,22,14,12,5,20,3,14,8,12,5,4,4,4,,,,,,
1043,Lvl,15,13,15,13,13,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1043,Spr,25,28,14,9,10,27,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,Lvl,,11,11,11,11,11,15,11,15,11,15,15,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1044,Spr,,9,17,20,16,23,22,14,8,9,17,17,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,Lvl,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1045,Spr,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1046,Lvl,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,19,12,12,11,11,10,11,11,10,11,10,11,13,10,13,11,10,11,11,10,10,11,11,11,10,11,12,13,13,11,10,10,10,12,10,22,11,12,10,14,12,12,13,12,12,12,12,12,11,12,12,10,10,11,11,11,13,11,15,11,,,,,,,
1046,Spr,8,3,3,16,13,3,16,13,5,11,9,14,3,12,22,4,14,25,14,11,14,16,4,3,12,9,4,5,10,3,19,17,12,10,9,8,8,23,17,15,4,13,3,26,3,7,9,16,8,3,9,15,16,16,16,3,13,7,3,15,17,14,10,3,5,6,16,13,3,11,8,6,3,27,14,12,5,6,,,,,,,
1047,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1047,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,Lvl,25,34,33,31,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1048,Spr,6,9,19,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,Lvl,18,13,14,13,13,15,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1049,Spr,11,9,6,9,6,6,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,Lvl,11,10,10,11,10,10,11,10,10,10,10,10,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1050,Spr,3,3,3,3,3,2,3,8,3,3,3,3,3,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,Lvl,11,11,11,12,10,11,12,11,12,11,11,12,14,13,13,13,11,11,11,10,11,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1051,Spr,13,4,14,15,14,3,12,11,7,9,16,16,6,13,4,12,8,21,20,10,16,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,Lvl,11,10,11,10,10,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1052,Spr,3,2,3,3,3,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,Lvl,11,10,10,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1053,Spr,3,3,10,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,Lvl,11,11,11,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1054,Spr,7,3,3,4,3,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,Lvl,11,11,11,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1055,Spr,4,4,3,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1056,Lvl,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,,,,,,,,,,,,,,,,0,14,14,18,15,14,17,15,20,12,14,14,23,13,11,12,18,14,13,15,15,12,12,12,,,,,,,,,,,,,,,,
1056,Spr,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102,,,,,,,,,,,,,,,,0,5,6,6,20,5,5,5,18,4,5,5,9,4,4,6,6,4,4,7,5,7,4,4,,,,,,,,,,,,,,,,
1057,Lvl,38,39,41,40,38,16,16,15,16,16,16,15,15,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1057,Spr,4,4,4,4,4,5,7,9,7,6,8,6,4,6,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1058,Lvl,15,15,15,15,15,14,15,14,14,15,14,14,14,14,13,14,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,13,12,12,13,13,13,13,13,13,13,13,14,17,17,17,17,,16,13,13,13,14,14,14,14,15,16,16,16,,,,,,,,,,,,,,
1058,Spr,3,3,3,3,3,4,3,7,4,3,4,3,3,4,18,5,3,3,3,3,3,3,3,3,3,3,3,3,3,3,7,22,4,4,3,3,3,3,3,2,4,4,3,2,2,6,25,3,3,2,3,3,3,7,3,3,3,3,,3,4,5,3,3,3,3,3,3,4,4,3,,,,,,,,,,,,,,
1059,Lvl,11,11,10,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1059,Spr,7,6,5,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1060,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,Lvl,15,15,15,30,21,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1061,Spr,8,5,6,6,8,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1062,Lvl,12,13,11,11,11,11,13,12,13,12,12,11,12,11,11,12,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,11,12,11,11,11,13,11,11,11,12,12,11,12,11,12,12,11,12,11,11,11,11,13,11,11,11,11,10,11,11,,11,11,10,11,11,11,11,,,11,11,10,11,,11,,11,11,13,11,,11,
1062,Spr,8,8,4,3,8,5,14,18,10,6,7,4,7,4,5,6,8,14,4,3,3,4,4,5,3,3,3,3,5,30,4,3,6,9,3,4,12,9,5,4,10,7,5,3,4,5,8,4,5,4,12,3,3,5,3,4,3,4,3,3,5,,4,3,3,3,3,3,3,,,5,6,4,6,,8,,6,4,11,4,,4,
1063,Lvl,32,30,32,33,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1063,Spr,2,4,9,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1064,Lvl,,,,,,,,,,,19,19,19,15,14,22,18,19,19,20,25,23,20,25,20,21,20,21,25,20,19,19,19,19,19,19,25,21,26,19,19,20,19,21,21,26,21,20,19,20,19,20,18,27,20,20,,20,20,28,27,24,22,18,18,21,20,25,18,18,21,20,22,19,20,,,,,,,,,,
1064,Spr,,,,,,,,,,,8,13,14,7,8,8,9,6,9,10,11,8,8,8,8,9,7,9,10,7,11,10,9,11,6,8,9,9,10,11,11,11,9,7,7,8,10,9,10,9,10,10,9,11,9,9,,8,8,5,6,10,9,6,7,10,9,11,8,7,8,9,9,8,12,,,,,,,,,,
1065,Lvl,12,11,11,10,10,10,11,10,13,11,11,11,11,10,11,11,10,11,11,11,11,11,11,10,11,11,11,12,12,11,11,11,14,11,11,11,11,11,11,10,11,13,10,10,11,11,13,10,12,10,10,11,10,12,10,,10,10,10,10,11,16,10,10,10,,,,,,,,,,,,,,,,,,,,
1065,Spr,22,4,10,3,3,3,14,5,12,9,6,4,3,17,18,10,4,6,3,5,4,3,15,4,5,4,3,7,11,3,9,3,13,3,16,3,15,2,5,3,7,9,3,4,4,7,11,4,6,8,14,6,6,13,3,,3,12,4,6,4,13,3,4,3,,,,,,,,,,,,,,,,,,,,
1066,Lvl,11,10,10,10,10,11,11,11,11,10,11,10,10,11,10,24,26,25,27,26,26,26,26,,,,,,,,,,,,,,,26,0,0,0,13,,,,,,,,,,,,,,,,,11,9,26,28,26,25,42,41,40,39,33,32,37,,,,,,,,,,,,,,
1066,Spr,3,3,2,3,3,3,3,3,3,4,3,3,2,3,4,4,2,2,2,2,7,3,2,,,,,,,,,,,,,,,2,0,0,0,12,,,,,,,,,,,,,,,,,4,3,2,9,3,3,2,2,2,3,2,2,2,,,,,,,,,,,,,,
1067,Lvl,14,13,13,13,13,13,13,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1067,Spr,5,4,4,4,12,4,7,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1068,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1069,Lvl,15,14,14,13,14,13,14,13,14,14,14,14,15,13,14,14,13,14,14,14,14,14,16,13,14,14,14,15,15,16,16,14,24,17,14,14,27,14,14,16,16,15,13,14,13,16,16,15,15,23,19,19,17,21,17,16,17,21,18,14,15,19,14,15,15,14,14,14,14,14,13,18,13,13,13,13,13,13,13,,,,,,
1069,Spr,6,7,5,5,5,4,6,15,5,10,5,5,3,4,5,4,4,4,11,13,4,5,11,4,6,5,4,8,7,5,5,4,13,8,5,7,13,17,6,15,9,6,4,6,5,9,9,5,4,9,8,6,9,11,5,6,6,15,6,5,8,13,6,5,5,4,4,5,9,4,4,6,4,6,11,11,5,7,4,,,,,,
1070,Lvl,22,13,12,12,12,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1070,Spr,12,11,4,14,7,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,Lvl,11,10,10,10,10,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1071,Spr,3,3,3,4,4,4,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,Lvl,24,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1072,Spr,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1073,Lvl,13,13,12,12,13,11,11,12,12,12,12,13,12,12,12,13,12,12,13,13,12,13,13,12,13,13,12,13,13,12,12,13,13,12,12,13,12,12,13,12,12,13,11,13,12,11,13,12,12,11,12,12,12,12,12,12,12,11,,12,12,13,12,11,12,14,12,12,13,13,12,14,39,39,39,38,38,40,40,,,,,,
1073,Spr,6,5,4,4,5,3,4,4,5,4,4,5,4,4,5,10,4,3,5,5,4,4,4,4,4,5,4,3,5,4,4,5,14,4,4,5,5,4,6,4,6,5,5,5,4,4,8,4,4,5,5,4,4,4,4,4,4,3,,4,4,7,3,3,3,4,4,9,25,25,25,16,4,4,4,4,4,4,4,,,,,,
1074,Lvl,13,13,13,13,12,12,13,13,13,14,12,13,12,12,11,12,11,12,12,12,15,12,13,12,12,16,12,13,12,13,22,13,16,12,12,12,13,12,13,14,13,14,13,13,20,16,16,15,13,12,12,23,13,18,12,12,13,19,12,13,14,17,15,14,14,14,14,14,14,12,14,13,13,17,15,14,15,,20,17,22,,,,
1074,Spr,13,4,6,10,5,11,15,12,21,13,10,5,6,8,23,8,9,8,11,4,3,5,15,3,4,7,9,5,9,6,21,7,13,16,7,5,10,3,7,17,10,10,5,11,13,19,15,19,9,7,10,15,11,14,9,4,10,11,6,15,10,21,8,4,6,8,6,9,10,11,8,6,5,13,7,8,8,,17,8,11,,,,
1075,Lvl,,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1075,Spr,,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1076,Lvl,17,18,18,17,18,17,18,20,18,17,17,17,16,16,16,17,18,17,16,17,17,16,19,19,17,17,18,19,16,17,20,19,18,17,19,18,17,17,18,17,17,18,18,17,20,23,16,18,17,18,20,22,18,21,17,18,18,20,20,23,21,20,23,23,20,20,18,19,19,17,18,,,,,,,,,,,,,,
1076,Spr,5,3,3,3,4,14,3,2,3,4,5,3,3,2,3,4,3,3,2,6,3,3,3,2,3,5,2,3,2,3,3,2,9,3,2,3,5,3,3,3,3,3,3,3,5,3,3,2,3,18,2,2,3,3,4,2,2,7,2,3,2,9,2,3,2,2,3,2,2,4,2,,,,,,,,,,,,,,
1077,Lvl,15,14,13,13,13,13,16,14,14,15,14,13,13,13,13,13,12,13,12,12,12,12,16,11,12,12,12,12,14,12,12,13,19,12,11,12,23,11,12,11,12,17,11,11,13,13,14,11,15,12,11,12,11,20,10,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1077,Spr,8,4,3,5,4,5,18,7,7,12,7,10,7,3,11,11,3,7,7,8,10,5,16,3,9,4,7,7,6,4,11,7,16,11,4,5,17,3,14,18,9,14,5,12,10,13,16,15,13,8,16,3,20,17,10,3,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,Lvl,13,13,13,12,14,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1078,Spr,8,5,6,4,7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1079,Lvl,12,12,12,12,12,12,12,12,13,12,12,12,12,12,14,12,12,11,11,11,11,12,12,11,11,11,11,29,11,30,12,13,13,12,11,11,12,13,11,11,13,12,11,15,15,18,12,11,12,11,11,30,11,17,11,11,11,12,12,11,12,17,13,11,12,11,11,11,11,11,11,11,,,,,,,,,,,,,
1079,Spr,9,4,3,21,27,3,13,5,5,6,6,5,4,4,4,8,9,9,27,6,4,7,6,4,7,4,4,3,7,21,21,8,7,6,4,7,6,25,10,9,20,7,4,6,9,17,7,16,5,7,4,21,27,9,4,6,5,22,6,11,15,8,7,16,3,3,28,4,3,29,5,4,,,,,,,,,,,,,
1080,Lvl,13,13,13,14,13,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1080,Spr,18,5,4,9,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,Lvl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1081,Spr,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,Lvl,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1082,Spr,4,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1083,Lvl,,14,13,13,13,12,18,12,28,28,27,28,28,28,28,29,28,28,29,28,29,28,28,28,28,29,28,27,29,28,28,29,29,28,28,28,29,29,30,29,31,30,29,28,34,33,34,32,33,32,33,32,32,33,33,31,30,,29,28,23,23,23,23,23,22,23,22,,,,,,,,,,,,,,,,,
1083,Spr,,4,4,3,4,4,10,6,13,9,7,7,6,7,7,9,7,7,7,8,8,7,7,7,7,8,7,7,8,7,7,8,8,7,7,8,7,7,8,8,9,8,8,8,7,8,9,8,8,7,8,8,8,8,8,8,8,,8,8,10,11,10,7,7,8,7,7,,,,,,,,,,,,,,,,,
1084,Lvl,28,18,19,17,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1084,Spr,13,13,17,11,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1085,Lvl,11,10,11,11,10,11,11,11,11,11,11,11,11,11,10,11,10,10,10,10,10,10,11,10,10,10,10,11,10,11,11,10,11,10,10,10,11,10,10,10,10,10,10,10,10,11,10,10,10,10,10,11,10,12,10,10,10,11,10,10,10,11,10,10,10,10,10,10,10,10,10,10,,,,,,,,,,,,,
1085,Spr,4,21,4,3,5,5,3,4,5,4,3,4,3,4,4,4,6,3,4,5,4,3,3,5,5,3,3,4,4,5,4,30,4,4,3,6,4,4,3,3,3,3,22,3,3,4,3,3,4,3,4,3,4,6,4,4,3,4,3,3,3,4,4,3,3,3,4,3,4,5,4,3,,,,,,,,,,,,,
1086,Lvl,47,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1086,Spr,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1087,Lvl,11,11,11,11,11,11,11,11,11,11,11,11,11,12,12,13,17,20,19,17,19,19,15,13,16,18,23,26,29,36,21,17,26,13,14,13,13,13,13,14,14,15,16,17,18,17,17,16,20,26,31,22,28,31,16,14,14,18,14,14,13,13,14,12,13,13,13,13,13,13,13,13,,,,,,,,,,,,,
1087,Spr,6,3,3,3,3,3,3,3,3,3,4,7,3,7,4,7,9,10,10,10,10,10,10,5,7,10,9,7,6,7,10,9,9,4,2,3,3,3,3,3,6,7,8,8,8,8,8,8,9,8,6,8,7,10,8,6,6,9,3,3,3,3,3,3,3,4,4,3,3,4,3,4,,,,,,,,,,,,,
1088,Lvl,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1088,Spr,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1089,Lvl,36,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
